,name,price,bookmark,happy,sad,food_type,location,Num_review,highlight,num_branch,num_seat,pay_list,other_facility,path,taste,decor,service,hygiene,value,overall,rank,district,happy_vs_sad,price_int,highlight_int,num_payment,num_facility,mins_walk,Guangdong,Hong Kong Style,International,Japanese,Taiwan,Western,HK,KL,NT,payme,alipay,apple pay,openrice pay,visa,wechat,10% Service Charge,Alcoholic Drinks,Delivery,Parking,rank10,rank3,rank_foodtype,$101-200,$201-400,$401-800,$51-100,Above $801,Below $50,Central,Kowloon Bay,North Point,Tsim Sha Tsui,Tsuen Wan,Yau Ma Tei,Yuen Long,happy_scale,sad_scale,Num_review_scale,Num_review_scale,num_branch_scale,num_seat_scale,num_payment_scale,num_facility_scale
168,Barbecue King (Kin Ga Building) 串燒王 (建基大廈),$51-100,545,6,0,Hong Kong Style,North Point,9,0,2.0,40.0,"['AlipayHK', 'Alipay', 'Cash']",['Spot payment'],"4-min walk from Exit A, Fortress Hill MTR Station",4.0,3.0,3.0,3.0,4.0,17.0,0,HK,6.0,75,0,3.0,1.0,4.0,0,1,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0035637918745545,0.0,0.0048691418137553,0.0048691418137553,0.017543859649122806,0.038076152304609215,0.14285714285714285,0.0
169,Panash,Below $50,548,77,7,Western,Kowloon Bay,120,0,12.0,30.0,"['Cash', 'Octopus']",['0'],"13-min walk from Exit B, Kowloon Bay MTR Station",3.0,3.0,3.0,3.0,3.0,15.0,0,KL,11.0,25,0,2.0,1.0,13.0,0,0,0,0,0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0541696364932288,0.0466666666666666,0.0724284844796104,0.0724284844796104,0.10526315789473684,0.028056112224448898,0.07142857142857142,0.0
170,niju 二十道,$101-200,555,8,2,Japanese,North Point,16,0,1.0,56.0,"['Visa', 'Master', 'AlipayHK', 'Alipay', 'Cash', 'Octopus', 'WeChat Pay']","['Phone Reservation', '10% Service Charge']","3-min walk from Exit C, Quarry Bay MTR Station",3.0,4.0,4.0,4.0,3.0,18.0,0,HK,4.0,150,0,7.0,2.0,3.0,0,0,0,1,0,0,1,0,0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0049893086243763,0.0133333333333333,0.0091296409007912,0.0091296409007912,0.008771929824561403,0.05410821643286572,0.4285714285714286,0.0625
171,Good Taste 品味創意台灣料理,$51-100,559,16,8,Taiwan,Kowloon Bay,71,0,0.0,40.0,,,,4.0,4.0,3.0,4.0,3.0,17.5,0,KL,2.0,75,0,4.0,5.0,5.0,0,0,0,0,1,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0106913756236635,0.0533333333333333,0.0426049908703591,0.0426049908703591,0.0,0.038076152304609215,0.21428571428571427,0.25
172,康甜餅店,Below $50,561,19,3,Hong Kong Style,North Point,31,0,1.0,30.0,['Cash'],['Phone Reservation'],"3-min walk from Exit C, Quarry Bay MTR Station",3.0,3.0,3.0,3.0,3.0,15.0,0,HK,6.333333333333333,25,0,1.0,1.0,3.0,0,1,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0128296507483962,0.02,0.0182592818015824,0.0182592818015824,0.008771929824561403,0.028056112224448898,0.0,0.0
173,Mother's Kitchen 媽子廚房,$101-200,563,3,1,Guangdong,Yau Ma Tei,5,0,3.0,56.0,"['Visa', 'Master', 'AlipayHK', 'Alipay', 'Cash', 'Octopus', 'UnionPay']","['Delivery', 'Spot payment']","6-min walk from Exit B1, Jordan MTR Station",4.0,3.0,4.0,4.0,3.0,18.0,0,KL,3.0,150,0,7.0,2.0,6.0,1,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0014255167498218,0.0066666666666666,0.0024345709068776,0.0024345709068776,0.02631578947368421,0.05410821643286572,0.4285714285714286,0.0625
174,Foodeli (形點),$51-100,564,51,1,International,Yuen Long,64,0,2.0,70.0,"['Cash', 'Octopus']",['0'],"13-min walk from Exit H, Yuen Long MTR Station",4.0,4.0,3.0,4.0,4.0,19.0,0,NT,51.0,75,0,2.0,1.0,13.0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0356379187455452,0.0066666666666666,0.0383444917833231,0.0383444917833231,0.017543859649122806,0.06813627254509018,0.07142857142857142,0.0
175,Mega Star Cafe 巨昇冰室,$51-100,568,28,1,Hong Kong Style,Yuen Long,41,0,1.0,40.0,"['AlipayHK', 'Alipay', 'Cash', 'Octopus', 'WeChat Pay', 'OpenRice Pay']","['Phone Reservation', 'Spot payment']","11-min walk from Exit E, Long Ping MTR Station",3.0,4.0,4.0,4.0,3.0,18.0,0,NT,28.0,75,0,6.0,2.0,11.0,0,1,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0192444761225944,0.0066666666666666,0.0243457090687766,0.0243457090687766,0.008771929824561403,0.038076152304609215,0.3571428571428571,0.0625
176,Taishoken Maruichi (Yuen Long Plaza） 大勝軒丸一 (元朗廣場),$51-100,570,38,5,Japanese,Yuen Long,55,0,0.0,40.0,,,,4.0,4.0,3.0,4.0,3.0,17.5,0,NT,7.6,75,0,4.0,5.0,5.0,0,0,0,1,0,0,0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0263720598717034,0.0333333333333333,0.0328667072428484,0.0328667072428484,0.0,0.038076152304609215,0.21428571428571427,0.25
177,UCC Coffee Shop,$101-200,571,10,0,Japanese,North Point,20,0,10.0,56.0,['Cash'],['0'],"2-min walk from Exit A1, North Point MTR Station",4.0,4.0,4.0,4.0,3.0,19.0,0,HK,10.0,150,0,1.0,1.0,2.0,0,0,0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0064148253741981,0.0,0.0115642118076689,0.0115642118076689,0.08771929824561403,0.05410821643286572,0.0,0.0
178,Aquadicted 水戶,$51-100,571,10,0,Western,North Point,16,0,1.0,40.0,['0'],['0'],"3-min walk from Exit B, Fortress Hill MTR Station",4.0,4.0,4.0,4.0,3.0,19.0,0,HK,10.0,75,0,1.0,1.0,3.0,0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0064148253741981,0.0,0.0091296409007912,0.0091296409007912,0.008771929824561403,0.038076152304609215,0.0,0.0
179,Star Chef 星廚,$101-200,576,5,0,Guangdong,Yau Ma Tei,9,0,1.0,56.0,"['AlipayHK', 'Alipay', 'Cash']","['Wi-Fi', 'Alcoholic Drinks', 'May Bring Your Own Wine', 'Delivery', '10% Service Charge', 'Spot payment']","1-min walk from Exit C, Yau Ma Tei MTR Station",4.0,3.0,4.0,4.0,4.0,19.0,0,KL,5.0,150,0,3.0,6.0,1.0,1,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0028510334996436,0.0,0.0048691418137553,0.0048691418137553,0.008771929824561403,0.05410821643286572,0.14285714285714285,0.3125
180,Foodeli (德福廣場),$51-100,577,19,0,International,Kowloon Bay,28,0,2.0,348.0,"['Cash', 'Octopus']","['Wi-Fi', 'Alcoholic Drinks', 'May Bring Your Own Wine', 'Delivery', '10% Service Charge', 'TV Broadcast']","2-min walk from Exit B, Kowloon Bay MTR Station",3.0,4.0,4.0,4.0,4.0,19.0,0,KL,19.0,75,0,2.0,6.0,2.0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0128296507483962,0.0,0.0164333536214242,0.0164333536214242,0.017543859649122806,0.34669338677354705,0.07142857142857142,0.3125
181,Kingsley Desserts & Gourmandises (Harbour North) 山下菓子 (北角匯),Below $50,578,6,2,Japanese,North Point,14,0,3.0,30.0,"['Visa', 'Master', 'AlipayHK', 'Alipay', 'Octopus', 'UnionPay']",['Spot payment'],"2-min walk from Exit A1, North Point MTR Station",3.0,3.0,4.0,4.0,3.0,17.0,0,HK,3.0,25,0,6.0,1.0,2.0,0,0,0,1,0,0,1,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0035637918745545,0.0133333333333333,0.0079123554473524,0.0079123554473524,0.02631578947368421,0.028056112224448898,0.3571428571428571,0.0
182,Yau Kee Noodles 有記粉麵廠,Below $50,584,1,0,Hong Kong Style,Yau Ma Tei,3,0,4.0,30.0,"['AlipayHK', 'Alipay', 'Cash']",['Spot payment'],"2-min walk from Exit A1, Yau Ma Tei MTR Station",3.0,4.0,4.0,4.0,2.0,17.0,0,KL,1.0,25,0,3.0,1.0,2.0,0,1,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0.0,0.0012172854534388,0.0012172854534388,0.03508771929824561,0.028056112224448898,0.14285714285714285,0.0
183,Mr Tuu 阿土伯鹽水雞,Below $50,588,9,2,Taiwan,Kowloon Bay,23,0,6.0,30.0,['Cash'],['10% Service Charge'],"Exit B, Kowloon Bay MTR Station",3.0,3.0,3.0,3.0,3.0,15.0,0,KL,4.5,25,0,1.0,1.0,5.0,0,0,0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0057020669992872,0.0133333333333333,0.0133901399878271,0.0133901399878271,0.05263157894736842,0.028056112224448898,0.0,0.0
184,Boss House 波士冰室,Below $50,588,48,5,Hong Kong Style,Tsuen Wan,82,0,3.0,30.0,['0'],['0'],"8-min walk from Exit B1, Tsuen Wan MTR Station",3.0,4.0,3.0,3.0,3.0,16.0,0,NT,9.6,25,0,1.0,1.0,8.0,0,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0334996436208125,0.0333333333333333,0.0493000608642726,0.0493000608642726,0.02631578947368421,0.028056112224448898,0.0,0.0
185,Shiawase Sushi 幸壽司,Below $50,596,10,1,Japanese,Yau Ma Tei,19,0,1.0,30.0,"['AlipayHK', 'Alipay', 'Cash']","['10% Service Charge', 'Spot payment']","6-min walk from Exit C, Yau Ma Tei MTR Station",3.0,3.0,3.0,3.0,3.0,15.0,0,KL,10.0,25,0,3.0,2.0,6.0,0,0,0,1,0,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0064148253741981,0.0066666666666666,0.0109555690809494,0.0109555690809494,0.008771929824561403,0.028056112224448898,0.14285714285714285,0.0625
186,Joe's Billiards & Bar,$101-200,596,4,0,Western,Yau Ma Tei,13,0,3.0,56.0,"['Visa', 'Master', 'Cash', 'AE', 'Apple Pay']",['Live Sports Broadcast'],"3-min walk from Exit C, Yau Ma Tei MTR Station",3.0,4.0,3.0,4.0,3.0,17.0,0,KL,4.0,150,0,5.0,1.0,3.0,0,0,0,0,0,1,0,1,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0021382751247327,0.0,0.0073037127206329,0.0073037127206329,0.02631578947368421,0.05410821643286572,0.2857142857142857,0.0
187,Hee Kee Cart Noodle 囍記車仔麵,Below $50,598,25,9,Hong Kong Style,Kowloon Bay,77,0,3.0,80.0,"['AlipayHK', 'Cash']","['Wi-Fi', 'Alcoholic Drinks', 'Delivery', '10% Service Charge']","9-min walk from Exit A, Kowloon Bay MTR Station",3.0,3.0,3.0,3.0,3.0,15.0,0,KL,2.7777777777777777,25,0,2.0,4.0,9.0,0,1,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0171062009978617,0.06,0.0462568472306755,0.0462568472306755,0.02631578947368421,0.0781563126252505,0.07142857142857142,0.1875
188,協成粥品,Below $50,598,15,3,Hong Kong Style,North Point,25,0,1.0,30.0,['Cash'],['0'],"3-min walk from Exit A1, North Point MTR Station",3.0,2.0,3.0,3.0,4.0,15.0,0,HK,5.0,25,0,1.0,1.0,3.0,0,1,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0099786172487526,0.02,0.0146074254412659,0.0146074254412659,0.008771929824561403,0.028056112224448898,0.0,0.0
189,Xin Dau Ji 新斗記,$201-400,600,5,4,Guangdong,Kowloon Bay,13,0,0.0,60.0,,,,4.0,4.0,4.0,4.0,3.0,19.0,0,KL,1.25,300,0,8.0,8.0,4.0,1,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0028510334996436,0.0266666666666666,0.0073037127206329,0.0073037127206329,0.0,0.058116232464929855,0.5,0.4375
190,A-1 Bakery & Châteraisé,Below $50,613,14,2,Western,Kowloon Bay,35,0,6.0,30.0,"['Cash', 'Octopus']",['0'],"9-min walk from Exit B, Kowloon Bay MTR Station",3.0,3.0,3.0,3.0,3.0,15.0,0,KL,7.0,25,0,2.0,1.0,9.0,0,0,0,0,0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0092658588738417,0.0133333333333333,0.0206938527084601,0.0206938527084601,0.05263157894736842,0.028056112224448898,0.07142857142857142,0.0
191,魚木日台美食,$51-100,617,17,0,Taiwan,Kowloon Bay,32,0,1.0,66.0,['Cash'],"['Wi-Fi', 'Alcoholic Drinks', 'May Bring Your Own Wine', 'Delivery', '10% Service Charge']","10-min walk from Exit B, Kowloon Bay MTR Station",3.0,4.0,4.0,4.0,3.0,18.0,0,KL,17.0,75,0,1.0,5.0,10.0,0,0,0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0114041339985744,0.0,0.0188679245283018,0.0188679245283018,0.008771929824561403,0.06412825651302605,0.0,0.25
192,吉祥冰室,$51-100,618,70,4,Hong Kong Style,Yuen Long,89,0,1.0,40.0,"['AlipayHK', 'Alipay', 'Cash', 'OpenRice Pay']",['Spot payment'],"3-min walk from Exit B2, Long Ping MTR Station",3.0,4.0,4.0,4.0,4.0,19.0,0,NT,17.5,75,0,4.0,1.0,3.0,0,1,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0491803278688524,0.0266666666666666,0.0535605599513085,0.0535605599513085,0.008771929824561403,0.038076152304609215,0.21428571428571427,0.0
193,Akam Laksa 亞金南洋茶室,$51-100,619,53,4,International,Yuen Long,71,0,6.0,80.0,"['AlipayHK', 'Alipay', 'Cash', 'Octopus']",['Spot payment'],"7-min walk from Exit B1, Long Ping MTR Station",4.0,4.0,4.0,4.0,4.0,20.0,0,NT,13.25,75,0,4.0,1.0,7.0,0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.037063435495367,0.0266666666666666,0.0426049908703591,0.0426049908703591,0.05263157894736842,0.0781563126252505,0.21428571428571427,0.0
194,Happiness Ice Room 四喜冰室,$51-100,632,76,4,Hong Kong Style,Kowloon Bay,97,0,1.0,80.0,"['Cash', 'Octopus']","['Wi-Fi', 'Alcoholic Drinks', 'Parking', '10% Service Charge', 'Outdoor Seating', 'TV Broadcast']","12-min walk from Exit B, Kowloon Bay MTR Station",4.0,4.0,3.0,4.0,4.0,19.0,0,KL,19.0,75,0,2.0,6.0,12.0,0,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0534568781183178,0.0266666666666666,0.0584297017650639,0.0584297017650639,0.008771929824561403,0.0781563126252505,0.07142857142857142,0.3125
195,Kowloon cafe 九龍冰室,Below $50,639,13,3,Hong Kong Style,Kowloon Bay,38,0,1.0,30.0,['Cash'],['0'],"9-min walk from Exit B, Kowloon Bay MTR Station",3.0,3.0,3.0,3.0,3.0,15.0,0,KL,4.333333333333333,25,0,1.0,1.0,9.0,0,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0085531004989308,0.02,0.0225197808886183,0.0225197808886183,0.008771929824561403,0.028056112224448898,0.0,0.0
196,Golden Cafe 黃金冰室,Below $50,641,7,3,Hong Kong Style,North Point,15,0,4.0,30.0,['0'],['0'],"3-min walk from Exit B, Fortress Hill MTR Station",3.0,3.0,3.0,3.0,3.0,15.0,0,HK,2.333333333333333,25,0,1.0,1.0,3.0,0,1,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0042765502494654,0.02,0.0085209981740718,0.0085209981740718,0.03508771929824561,0.028056112224448898,0.0,0.0
197,Chit Chat Place 吹牛會館,$401-800,650,3,1,International,Yau Ma Tei,8,0,1.0,62.0,"['Visa', 'Master', 'AlipayHK', 'Cash', 'Octopus', 'UnionPay', 'WeChat Pay']","['Online Reservation', 'Phone Reservation', 'Reward Dining Points']","8-min walk from Exit K2, Hong Kong West Kowloon Station",4.0,4.0,4.0,4.0,4.0,20.0,0,KL,3.0,600,0,7.0,3.0,8.0,0,0,1,0,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0014255167498218,0.0066666666666666,0.0042604990870359,0.0042604990870359,0.008771929824561403,0.060120240480961915,0.4285714285714286,0.125
198,NAAM MIN 腩麵茶餐廳,Below $50,650,10,0,Guangdong,North Point,12,0,1.0,48.0,"['AlipayHK', 'Alipay', 'Cash', 'Octopus', 'OpenRice Pay']","['Wi-Fi', 'Alcoholic Drinks', 'May Bring Your Own Wine', 'Delivery', '10% Service Charge', 'TV Broadcast', 'Spot payment']","2-min walk from Exit B1, North Point MTR Station",4.0,4.0,4.0,4.0,4.0,20.0,0,HK,10.0,25,0,5.0,7.0,2.0,1,0,0,0,0,0,1,0,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0064148253741981,0.0,0.0066950699939135,0.0066950699939135,0.008771929824561403,0.046092184368737465,0.2857142857142857,0.375
199,Ngor Kee Ja Ja 鵝記渣咋,Below $50,652,6,3,Hong Kong Style,Yau Ma Tei,23,0,1.0,39.0,"['AlipayHK', 'Alipay', 'Cash', 'Octopus']","['Alcoholic Drinks', 'Delivery', '10% Service Charge', 'Spot payment']","2-min walk from Exit C, Yau Ma Tei MTR Station",3.0,2.0,2.0,2.0,3.0,12.0,0,KL,2.0,25,0,4.0,4.0,2.0,0,1,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0035637918745545,0.02,0.0133901399878271,0.0133901399878271,0.008771929824561403,0.03707414829659318,0.21428571428571427,0.1875
200,百寶茶檔,Below $50,655,6,1,Hong Kong Style,Yau Ma Tei,11,0,1.0,30.0,['Cash'],"['Alcoholic Drinks', '10% Service Charge']","8-min walk from Exit A, Austin  MTR Station",3.0,2.0,3.0,3.0,3.0,14.0,0,KL,6.0,25,0,1.0,2.0,8.0,0,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0035637918745545,0.0066666666666666,0.0060864272671941,0.0060864272671941,0.008771929824561403,0.028056112224448898,0.0,0.0625
201,富記美食,Below $50,661,8,0,Hong Kong Style,Yau Ma Tei,12,0,1.0,30.0,['Cash'],['10% Service Charge'],"3-min walk from Exit C, Yau Ma Tei MTR Station",4.0,2.0,4.0,3.0,4.0,17.0,0,KL,8.0,25,0,1.0,1.0,3.0,0,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0049893086243763,0.0,0.0066950699939135,0.0066950699939135,0.008771929824561403,0.028056112224448898,0.0,0.0
202,蠔脾里,$51-100,666,3,0,Hong Kong Style,Yau Ma Tei,4,0,1.0,40.0,"['AlipayHK', 'Alipay', 'Cash', 'OpenRice Pay']","['Wi-Fi', 'Alcoholic Drinks', 'May Bring Your Own Wine', 'Delivery', '10% Service Charge', 'Spot payment']","1-min walk from Exit A1, Yau Ma Tei MTR Station",3.0,3.0,4.0,4.0,3.0,17.0,0,KL,3.0,75,0,4.0,6.0,1.0,0,1,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0014255167498218,0.0,0.0018259281801582,0.0018259281801582,0.008771929824561403,0.038076152304609215,0.21428571428571427,0.3125
203,酎串燒洋食屋,$101-200,669,33,0,Japanese,Tsuen Wan,34,0,1.0,56.0,"['Visa', 'Master', 'AlipayHK', 'Alipay', 'Cash', 'Octopus', 'AE', 'UnionPay', 'Apple Pay', 'WeChat Pay']","['Online Reservation', 'Wi-Fi', 'Alcoholic Drinks', 'Phone Reservation', 'Reward Dining Points', '10% Service Charge', 'Live Music']","6-min walk from Exit A1, Tsuen Wan MTR Station",4.0,4.0,4.0,4.0,4.0,20.0,0,NT,33.0,150,0,10.0,7.0,6.0,0,0,0,1,0,0,0,0,1,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0228082679971489,0.0,0.0200852099817407,0.0200852099817407,0.008771929824561403,0.05410821643286572,0.6428571428571428,0.375
204,Shelter Inc,$51-100,669,5,0,Western,North Point,8,0,1.0,30.0,"['Visa', 'Master', 'AlipayHK', 'Cash', 'Octopus', 'AE', 'Apple Pay']","['Online Reservation', 'Wi-Fi', 'Alcoholic Drinks', 'Phone Reservation', 'Reward Dining Points', 'Delivery', '10% Service Charge']","5-min walk from Exit B, Fortress Hill MTR Station",4.0,4.0,4.0,4.0,3.0,19.0,0,HK,5.0,75,0,7.0,7.0,5.0,0,0,0,0,0,1,1,0,0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0028510334996436,0.0,0.0042604990870359,0.0042604990870359,0.008771929824561403,0.028056112224448898,0.4285714285714286,0.375
205,TenRen's Tea 天仁茗茶,Below $50,678,30,3,Taiwan,Kowloon Bay,74,0,56.0,30.0,"['Visa', 'Master', 'AlipayHK', 'Alipay', 'Cash', 'Octopus', 'UnionPay', 'Apple Pay', 'Google Pay', 'WeChat Pay']",['0'],"9-min walk from Exit B, Kowloon Bay MTR Station",3.0,3.0,3.0,3.0,3.0,15.0,0,KL,10.0,25,0,10.0,1.0,9.0,0,0,0,0,1,0,0,1,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0206699928724162,0.02,0.0444309190505173,0.0444309190505173,0.49122807017543857,0.028056112224448898,0.6428571428571428,0.0
206,MOS Cafe,Below $50,683,19,1,Japanese,Kowloon Bay,46,0,7.0,30.0,"['Cash', 'Octopus']",['0'],"Exit B, Kowloon Bay MTR Station",3.0,3.0,3.0,3.0,3.0,15.0,0,KL,19.0,25,0,2.0,1.0,5.0,0,0,0,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0128296507483962,0.0066666666666666,0.0273889227023737,0.0273889227023737,0.06140350877192982,0.028056112224448898,0.07142857142857142,0.0
207,Twelve Cupcakes,Below $50,686,15,1,Western,Kowloon Bay,29,0,0.0,30.0,,,,3.0,3.0,3.0,3.0,3.0,15.0,0,KL,15.0,25,0,2.0,3.0,5.0,0,0,0,0,0,1,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0099786172487526,0.0066666666666666,0.0170419963481436,0.0170419963481436,0.0,0.028056112224448898,0.07142857142857142,0.125
208,Mammy Pancake 媽咪雞蛋仔,Below $50,695,61,5,Hong Kong Style,Yuen Long,102,0,0.0,30.0,,,,3.0,3.0,3.0,3.0,3.0,15.0,0,NT,12.2,25,0,2.0,3.0,5.0,0,1,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0427655024946543,0.0333333333333333,0.0614729153986609,0.0614729153986609,0.0,0.028056112224448898,0.07142857142857142,0.125
209,Gwing Kee Restaurant (Kwan Shing Building) 炯記燒味 (坤成樓),Below $50,700,70,0,Hong Kong Style,Tsuen Wan,77,0,5.0,30.0,"['AlipayHK', 'Alipay', 'Cash']",['Spot payment'],"9-min walk from Exit B1, Tsuen Wan MTR Station",4.0,4.0,4.0,4.0,4.0,20.0,0,NT,70.0,25,0,3.0,1.0,9.0,0,1,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0491803278688524,0.0,0.0462568472306755,0.0462568472306755,0.043859649122807015,0.028056112224448898,0.14285714285714285,0.0
